,creditability,age.in.years_woe,credit.amount_woe,credit.history_woe,duration.in.month_woe,foreign.worker_woe,housing_woe,installment.rate.in.percentage.of.disposable.income_woe,job_woe,number.of.existing.credits.at.this.bank_woe,number.of.people.being.liable.to.provide.maintenance.for_woe,other.debtors.or.guarantors_woe,other.installment.plans_woe,personal.status.and.sex_woe,present.employment.since_woe,present.residence.since_woe,property_woe,purpose_woe,savings.account.and.bonds_woe,status.of.existing.checking.account_woe,telephone_woe
604,bad,-0.060465196,0.205852054,-0.088318617,-0.524524468,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,1.176263223,0.098637588
605,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.070150705,-0.028573372,-0.279920067,-0.271357844,0.405465108,-0.064691321
606,good,-0.528844129,0.205852054,-1.234070835,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,-0.001152738,0.461034959,-0.279920067,0.762140052,-0.614203978,0.098637588
607,good,0.31121257,-0.354821375,0.733740578,-0.108688306,0,0.194156014,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,1.176263223,0.098637588
608,bad,0.31121257,0.205852054,-0.088318617,-0.524524468,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.586082361,0.410062817,-0.13955188,-0.614203978,-0.064691321
609,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.112477983,0.461034959,0.410062817,-0.271357844,1.176263223,-0.064691321
610,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,0.015408625,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.001152738,-0.586082361,0.805625164,0.762140052,1.176263223,-0.064691321
611,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.054941118,-0.028573372,-0.279920067,-0.13955188,-0.614203978,-0.064691321
612,bad,0.31121257,0.205852054,-0.088318617,0.346624608,0,-0.472604411,0.190472769,0.078471615,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.586082361,-0.279920067,-0.13955188,0.405465108,-0.064691321
613,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.431137463,-0.070150705,-0.034191365,0.410062817,0.762140052,-0.614203978,-0.064691321
614,good,-0.528844129,0.205852054,-1.234070835,-0.108688306,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,0.587786665,-0.477550835,-0.031090587,-0.032103245,-0.001152738,-0.034191365,0.805625164,-0.271357844,-0.614203978,-0.064691321
615,bad,-0.528844129,0.205852054,-0.085157808,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
616,good,0.31121257,-0.773189888,-1.234070835,-1.134979933,0,0.194156014,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,0.098637588
617,good,-0.060465196,-0.773189888,-0.085157808,-1.134979933,0,-0.472604411,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.586082361,0.410062817,0.762140052,-0.614203978,-0.064691321
618,good,0.31121257,0.205852054,0.733740578,1.312186389,0,-0.40444522,0.190472769,0.022780028,0.134780612,0.015408625,-0.027973852,0.121178625,-0.031090587,-0.032103245,0.054941118,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
619,bad,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.034191365,-0.279920067,-0.13955188,-0.614203978,-0.064691321
620,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
621,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
622,bad,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,1.176263223,-0.064691321
623,bad,0.31121257,0.205852054,-0.088318617,-1.134979933,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,-0.070150705,0.461034959,-0.279920067,0.762140052,1.176263223,-0.064691321
624,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.112477983,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
625,bad,0.31121257,0.205852054,-0.088318617,-0.108688306,0,-0.472604411,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.586082361,0.410062817,-0.271357844,-0.614203978,-0.064691321
626,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.070150705,-0.034191365,0.410062817,0.762140052,1.176263223,-0.064691321
627,good,0.31121257,0.205852054,-0.088318617,1.312186389,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,0.405465108,0.098637588
628,bad,-0.060465196,0.205852054,-1.234070835,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.586082361,-0.279920067,-0.13955188,-0.614203978,-0.064691321
629,good,0.31121257,-0.354821375,0.733740578,-0.524524468,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,0.461034959,-0.279920067,0.762140052,1.176263223,0.098637588
630,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,0.461034959,-0.279920067,0.762140052,1.176263223,-0.064691321
631,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.034191365,0.410062817,-0.271357844,-0.614203978,-0.064691321
632,bad,0.31121257,0.205852054,-1.234070835,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,0.054941118,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
633,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.112477983,-0.028573372,0.410062817,0.762140052,-0.614203978,-0.064691321
634,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.070150705,-0.034191365,-0.279920067,-0.271357844,1.176263223,-0.064691321
635,bad,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.064538521,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
636,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,0.015408625,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.001152738,-0.028573372,-0.279920067,-0.271357844,1.176263223,0.098637588
637,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,-0.034191365,0.410062817,0.762140052,1.176263223,-0.064691321
638,good,-0.528844129,-1.802809305,-0.085157808,-1.134979933,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,0.410062817,-0.271357844,1.176263223,0.098637588
639,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.054941118,-0.034191365,0.410062817,-0.271357844,1.176263223,-0.064691321
640,bad,-0.060465196,-0.354821375,-0.085157808,-0.524524468,0,0.194156014,0.064538521,0.022780028,0.134780612,0.015408625,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.070150705,-0.028573372,0.410062817,-0.271357844,-0.614203978,0.098637588
641,bad,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.112477983,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
642,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
643,bad,0.31121257,-0.354821375,-0.088318617,0.346624608,0,0.194156014,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.13955188,1.176263223,0.098637588
644,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,0.587786665,0.121178625,-0.031090587,0.298716667,-0.070150705,-0.034191365,0.410062817,-0.271357844,1.176263223,0.098637588
645,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,-0.028573372,0.410062817,-0.271357844,-0.614203978,0.098637588
646,bad,-0.060465196,-0.773189888,-0.085157808,-0.524524468,0,-0.40444522,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,-0.034191365,-0.279920067,0.762140052,1.176263223,0.098637588
647,good,-0.060465196,-0.354821375,-1.234070835,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,0.587786665,0.121178625,-0.031090587,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
648,bad,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.028573372,-0.279920067,0.762140052,1.176263223,-0.064691321
649,bad,0.31121257,0.205852054,-0.088318617,-0.108688306,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,0.015408625,-0.027973852,-0.477550835,-0.031090587,0.298716667,0.054941118,-0.586082361,-0.279920067,-0.271357844,0.405465108,-0.064691321
650,bad,0.31121257,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,0.078471615,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
651,good,0.31121257,-0.354821375,-0.088318617,-1.134979933,0,-0.472604411,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,-0.586082361,-0.279920067,-0.271357844,-0.614203978,0.098637588
652,bad,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
653,bad,0.31121257,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
654,bad,0.31121257,-0.773189888,-0.085157808,-0.524524468,0,0.194156014,0.190472769,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.13955188,-0.614203978,0.098637588
655,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.034191365,0.805625164,-0.271357844,1.176263223,0.098637588
656,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.472604411,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,-0.586082361,-0.279920067,-0.271357844,-0.614203978,-0.064691321
657,bad,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.078471615,-0.074877499,0.015408625,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
658,good,0.31121257,-0.773189888,-0.088318617,-1.134979933,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,0.298716667,0.054941118,-0.034191365,0.410062817,0.762140052,1.176263223,0.098637588
659,good,-0.060465196,-0.354821375,-1.234070835,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,0.112477983,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
660,good,0.31121257,-0.354821375,0.733740578,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,-0.586082361,-0.279920067,-0.271357844,-0.614203978,0.098637588
661,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,0.461034959,0.410062817,-0.271357844,0.405465108,-0.064691321
662,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
663,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.070150705,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
664,good,0.31121257,0.205852054,-0.085157808,1.312186389,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
665,good,0.31121257,0.205852054,0.733740578,1.312186389,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.028573372,-0.279920067,-0.271357844,0.405465108,-0.064691321
666,good,-0.060465196,-0.354821375,0.733740578,-0.108688306,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.431137463,-0.070150705,-0.586082361,-0.279920067,-0.271357844,1.176263223,0.098637588
667,good,-0.060465196,0.205852054,-1.234070835,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,0.015408625,-0.027973852,-0.477550835,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,0.098637588
668,good,-0.060465196,0.205852054,-1.234070835,-1.134979933,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,0.112477983,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
669,bad,0.31121257,-0.354821375,0.733740578,0.346624608,0,-0.40444522,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
670,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.028573372,0.410062817,-0.271357844,0.405465108,-0.064691321
671,good,-0.060465196,-0.354821375,0.733740578,-0.108688306,0,0.194156014,0.064538521,0.078471615,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,0.054941118,-0.028573372,-0.279920067,-0.13955188,1.176263223,0.098637588
672,good,-0.060465196,-0.354821375,-0.088318617,-0.524524468,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.070150705,-0.034191365,-0.279920067,-0.13955188,1.176263223,0.098637588
673,good,0.31121257,-0.773189888,-0.088318617,-1.134979933,0,0.194156014,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.028573372,-0.279920067,-0.271357844,1.176263223,0.098637588
674,good,-0.528844129,0.205852054,0.733740578,1.312186389,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,1.176263223,-0.064691321
675,bad,0.31121257,0.205852054,-0.085157808,-0.108688306,0,0.194156014,-0.157300289,0.078471615,-0.074877499,0.015408625,-0.027973852,-0.477550835,-0.031090587,-0.431137463,-0.070150705,0.461034959,-0.279920067,0.762140052,1.176263223,-0.064691321
676,good,-0.060465196,-0.354821375,0.733740578,-0.108688306,0,-0.40444522,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,0.410062817,-0.271357844,1.176263223,0.098637588
677,good,-0.060465196,-0.354821375,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,1.176263223,0.098637588
678,bad,-0.528844129,-0.354821375,-0.088318617,-1.134979933,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.034191365,0.410062817,-0.13955188,-0.614203978,-0.064691321
679,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.001152738,0.461034959,0.410062817,-0.271357844,-0.614203978,-0.064691321
680,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.112477983,0.461034959,0.410062817,-0.271357844,1.176263223,-0.064691321
